Label,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18
MCI,0.147956105,0.177107615,-0.085520854,0.111512229,-0.070811806,-0.001436136,0.096954042,0.006903711,0.064251848,0.061720139,0.150855972,0.009386435,0.012977512,-0.139805182,0.089955424,0.071856831,0.029608654,-0.018029259
MCI,0.185724196,0.052461897,-0.111087238,0.091345281,-0.122665389,0.108740241,0.116250115,0.117576603,0.071375653,0.224805952,0.178467631,0.041201167,0.061185282,-0.042433623,0.039679062,0.050314459,0.038614138,-0.041718532
MCI,0.14661196,0.119863005,-0.108612165,0.08788517,-0.091473279,0.03044157,0.142740081,0.046981696,0.043712096,0.078444724,0.11679076,-0.018025972,0.043033197,-0.142208492,0.121239005,0.015979332,0.03866736,-0.067753647
MCI,0.209029083,0.085445617,-0.105501581,0.018307069,-0.144930871,0.061996487,0.118337499,0.034807469,0.128795775,0.208949775,0.132491624,-0.008892996,0.082504873,-0.079085435,0.061433475,0.042394401,0.035186464,-0.095993783
MCI,0.237341262,0.062034092,-0.071845441,0.119836854,-0.12191075,0.124177269,0.055596228,0.044326809,0.08726336,0.259191129,0.092605151,0.055838335,0.042319528,-0.006462948,0.067829114,0.134885083,0.018513255,-0.039562445
MCI,0.093602983,0.170998439,-0.028559207,0.098219086,-0.086973119,0.05085408,0.134450301,0.086785462,0.091693961,0.073554149,0.113444394,0.048894184,0.052475645,-0.105906032,0.0834008,0.080560709,0.035771302,-0.016125321
MCI,0.134030392,0.050283677,-0.038688079,0.059189815,-0.170897679,0.034674385,0.134746081,0.092733612,-0.00143421,0.136161088,0.231263479,-0.009806549,0.007533593,-0.119205878,0.101823229,0.06978034,0.02485006,-0.080708784
MCI,0.168521897,0.142700398,-0.046790264,0.039299921,-0.038333779,-0.008072537,0.089813354,-0.013363263,0.132387244,0.083364707,0.155763374,-0.023419555,0.046505379,-0.098920584,0.110254839,0.039282312,-0.005492543,0.042162461
MCI,0.173367686,0.123445506,-0.042331742,0.054194466,-0.038279576,0.04782445,0.115569492,0.028423226,0.093756972,0.13722095,0.147951835,-0.005994603,0.057435021,-0.219808732,0.107662712,0.030120844,0.00422858,-0.037537646
MCI,0.201423176,0.11376737,-0.088984058,0.049933883,-0.081337161,0.076842218,0.083358598,0.108023798,0.103497712,0.185718073,0.119093882,0.022630137,0.038089219,-0.070108243,0.124864313,0.018098598,0.017360521,-0.10627723
MCI,0.185776349,0.08503174,-0.042334153,0.131782518,-0.030535615,0.089042837,0.130892965,0.022607554,0.1248008,0.179987415,0.192674151,0.007476434,0.053895168,-0.075654297,0.078160445,0.007590293,-0.020138948,-0.077545137
MCI,0.158652557,0.14854517,-0.082485738,0.058900204,-0.04077588,-0.031547628,0.081996035,0.024242722,0.16559345,0.084209873,0.120142912,-0.009729924,0.039414352,-0.107151712,0.117975037,0.007185671,0.014100721,-0.021088921
MCI,0.158440766,0.100361442,-0.048581539,0.071284179,-0.079071451,0.063184097,0.110257637,0.060191802,0.015911631,0.135181303,0.179377511,-0.007216804,-0.048322502,-0.190387254,0.203370771,0.080224564,-0.080356729,-0.091221139
MCI,0.160018142,0.133648825,-0.104154434,0.043313878,-0.028067349,-0.007350562,0.07050605,0.101565235,0.167350629,0.147992156,0.127703433,-0.030934989,0.036718493,-0.059541757,0.100910889,0.013538648,0.009248038,0.002710194
MCI,0.156292303,0.124811906,-0.107347192,0.065258905,-0.054487215,0.010909381,0.055231691,0.048973173,0.166967057,0.111729045,0.134188743,-0.014534811,0.03188059,-0.07575639,0.140467486,0.003358373,0.0218907,-0.01296771
MCI,0.143682858,0.17702765,-0.017072593,0.089552467,-0.062406548,0.027715751,0.099466134,0.037425973,0.062539724,0.091560432,0.132873492,0.04682225,0.017597616,-0.059334537,0.153209657,-0.002519046,0.003515167,0.038444486
MCI,0.176231842,0.107280777,-0.030251646,0.081264281,-0.098415124,0.05093398,0.120348652,0.058387993,0.05019869,0.1047071,0.107424117,0.040183505,0.08765632,-0.070040702,0.181766536,-0.002206721,0.007760426,-0.009768498
MCI,0.141801085,0.224899337,-0.033156168,0.092692189,-0.019499759,0.037935297,0.079277773,0.009189416,0.113079018,0.129952626,0.115106244,0.046001438,0.06474267,-0.083963466,0.137002782,0.023354293,-0.011700914,0.078269265
MCI,0.104564987,0.202783817,-0.009141264,0.095743614,-0.014999745,0.044015115,0.054372548,0.037505205,0.148089673,0.171125173,0.132213187,0.029819707,0.064218719,-0.031336343,0.12238621,0.047761678,0.007019386,0.034726301
MCI,0.189531767,0.100848306,-0.148295869,0.046733097,-0.091883642,0.014911326,0.035270759,0.02985792,0.178694349,0.135292861,0.166826835,-0.076634901,-0.005444666,-0.110421938,0.151811137,0.029942876,-0.01057941,-0.030292632
MCI,0.0716157,0.191640956,-0.010231493,0.054277977,-0.015861926,0.087977219,0.166665816,0.065613193,0.05776185,0.13782725,0.089356846,0.065785249,0.047857424,-0.108344124,0.159110929,-0.000608491,-0.012548333,0.0305557
MCI,0.08812883,0.17415141,-0.007061037,0.10830719,-0.072031455,0.056400137,0.116120259,0.073991665,0.051867955,0.051930043,0.094452376,0.063625036,0.061662416,-0.095689992,0.111711764,0.048084342,0.0328643,0.031715798
MCI,0.091313503,0.199087373,-0.008282574,0.115924341,-0.063718909,0.052790058,0.10530808,0.05211202,0.029952081,0.072610406,0.103560233,0.032436496,0.009379036,-0.105213951,0.114150339,0.056397865,0.056917717,0.065560709
MCI,0.166809703,0.100804736,-0.081333648,0.062121344,-0.140403099,0.057433182,0.12545988,0.056784315,0.081942168,0.152430189,0.114148896,0.026867016,0.062961223,-0.134538931,0.135056638,0.019526109,0.024051266,-0.118701371
MCI,0.111862412,0.130749657,-0.019613119,0.058181663,-0.145853715,0.063754751,0.129903184,0.105332771,0.13187418,0.138791549,0.118255385,0.033263841,0.033003361,-0.078319847,0.105379521,0.025633837,0.086706885,-0.070320432
MCI,0.199673658,0.103550425,-0.077226625,0.112919316,-0.123824646,0.04193986,0.067767911,0.006268037,0.097888185,0.150884814,0.128358973,0.025193451,0.000838091,-0.122270144,0.120222471,0.019581352,0.037345558,-0.049282557
MCI,0.168810785,0.158336867,-0.075851997,0.052052107,-0.122224632,0.040127371,0.021263394,0.064906632,0.146281358,0.147968949,0.116686818,0.016528549,-0.000711224,-0.066571585,0.134912199,0.080772123,0.015944735,-0.079886682
MCI,0.251455405,0.065747717,-0.112616331,0.085670963,-0.09933913,-0.004939275,0.095174713,-0.055460561,0.122198037,0.201050469,0.143447354,-0.052108981,-0.010790636,-0.096264567,0.072375919,-0.009814112,0.054780607,-0.099771244
MCI,0.189307209,0.060807784,-0.077347042,0.086576064,-0.147988861,0.076845679,0.125464216,0.010758912,0.103675728,0.177233314,0.174166986,0.002281793,0.047232763,-0.068102018,0.084373139,0.054250286,0.000310358,-0.138433544
MCI,0.180742199,0.063339977,-0.074264149,0.032635947,-0.15610779,0.045447427,0.123202268,0.072001377,0.038116693,0.096391102,0.123877786,0.011020726,0.071857368,-0.161931812,0.126456894,0.008382829,0.010528846,-0.080474081
MCI,0.291648378,0.000835549,-0.133736643,0.101773354,-0.143184219,0.047007943,0.108672459,0.058598132,0.047857774,0.246004482,0.216589472,0.029324745,-0.039043089,-0.072664427,0.070030839,0.099320734,-0.012241523,-0.111011503
MCI,0.352247522,0.029141144,-0.140250152,0.044229506,-0.14354106,0.105375884,0.069001884,0.120497295,0.062041516,0.277726812,0.102257475,0.042590445,-0.004955115,0.01070868,0.078895977,0.203610966,-0.046967424,-0.076960936
MCI,0.282894676,0.038766893,-0.165685894,0.026504767,-0.10347389,0.118398199,0.10447032,0.103847261,0.130971276,0.332875029,0.090427722,0.003595985,-0.020402543,-0.089295548,0.065592771,0.089433345,0.048986258,-0.133465476
MCI,0.086241264,0.150553178,-0.000800302,0.079000738,-0.095938955,0.053279278,0.077724713,0.077057509,0.138662177,0.131732008,0.091472459,0.022011207,-0.013482239,-0.097100394,0.096337981,0.050334953,0.071829446,0.011749783
MCI,0.164947532,0.147984585,-0.014131063,0.09119569,-0.148856544,0.105516526,0.098348035,0.10386335,0.067277911,0.164384115,0.148502588,0.0455354,0.065555433,-0.03694283,0.076581461,0.062853348,0.035278761,-0.063968302
MCI,0.092176385,0.170892086,-0.036058037,0.091414887,-0.109840742,0.024431553,0.09549311,0.064734995,0.021916907,0.124085294,0.116800559,0.042418905,0.031919003,-0.107434508,0.103855228,0.032956813,0.065186954,0.038866042
MCI,0.123362237,0.161638547,-0.026906033,0.068748637,-0.097898219,0.062284647,0.04913376,0.074202496,0.00701626,0.149221119,0.128043715,0.033882434,-0.012980647,-0.13069754,0.125949353,0.053023935,0.066383825,-0.021659482
MCI,0.191554226,0.078484241,-0.095909642,0.039381147,-0.144964775,0.062078495,0.116893963,0.046876647,0.061606988,0.11653907,0.107788149,-0.032453069,0.074124927,-0.125157166,0.116815891,0.001060534,0.0825297,-0.04737785
MCI,0.181368208,0.140609779,0.013373735,0.057271406,-0.121252131,0.063746705,0.107383357,0.05493066,0.073632809,0.139330081,0.127380754,0.016853129,0.060885464,-0.020208427,0.108715309,0.04811782,0.05030612,-0.061304138
MCI,0.228110254,0.039548588,-0.134993176,0.109545722,-0.123400605,0.047407389,0.079572466,0.033154582,0.148053064,0.166819712,0.158666357,-0.054779255,-0.016799996,-0.096999769,0.091985218,0.052291768,-0.036996554,-0.129153779
MCI,0.191125643,0.138567553,-0.05443319,0.110179842,-0.052831659,0.028017464,0.119164357,-0.05430048,0.099878251,0.109425175,0.124478311,-0.022069826,0.004138423,-0.121781532,0.073025255,0.034041473,0.036185613,-0.059223517
MCI,0.131936312,0.154808233,-0.098522679,0.093019887,-0.076971733,0.05187786,0.137964254,0.054201171,0.069196396,0.103179721,0.158210681,0.031979748,0.012142182,-0.138070551,0.113686176,0.074811759,0.036489104,-0.042834504
MCI,0.150915222,0.170804342,-0.046410919,0.088075608,-0.122683007,0.070820585,0.106062304,0.082751533,0.026614664,0.095077685,0.116001062,0.007216761,0.047726308,-0.100955547,0.147052374,0.040771075,0.032299526,-0.045590019
MCI,0.197896606,0.105195931,-0.028211924,0.086803096,-0.122578954,0.065428781,0.124972222,0.055375098,0.039367136,0.128851671,0.125015723,0.014084859,0.014504974,-0.129818964,0.130093988,-0.003557259,0.042535159,-0.099995124
MCI,0.202983153,0.061876002,-0.062148573,0.080922581,-0.116608759,0.096549402,0.110703708,0.042832175,0.146786405,0.234727913,0.123638772,0.023822567,0.025330698,-0.066624528,0.071716676,0.062478338,0.044820075,-0.09646661
MCI,0.101512501,0.17382291,-0.052116508,0.108340653,-0.04328237,0.039739946,0.124279329,0.057991741,0.042791706,0.039753924,0.1049998,0.01451326,0.034862218,-0.092897182,0.111473963,0.065498458,0.055649326,0.017432709
MCI,0.162980231,0.084291344,-0.112311441,0.081834437,-0.097931801,0.037268224,0.097332833,-0.00186601,0.066813811,0.096726289,0.110081296,-0.011677043,0.074623641,-0.126693101,0.139296867,0.003545381,0.045315947,-0.024083497
MCI,0.153886094,0.099569351,-0.072423073,0.043597686,-0.09095015,0.027082736,0.090067871,0.029619645,0.036844217,0.07305291,0.132212919,0.004978463,-0.000470345,-0.205514281,0.132143035,0.049643932,0.005360246,-0.026211669
MCI,0.129392234,0.159583241,-0.019912108,0.067843942,-0.111792739,0.025502635,0.043744004,0.070174848,0.023686028,0.071549357,0.130576759,0.023395813,0.013421117,-0.140490077,0.137227375,0.063388307,0.018301992,0.049843991
MCI,0.186480625,0.115043255,-0.073065359,-0.003886321,-0.107433462,0.020607126,0.068340674,0.150929816,0.157898937,0.099301723,0.10865911,-0.003359257,0.020576987,-0.086731667,0.083293337,-0.009225315,0.107555155,-0.06294685
MCI,0.145234382,0.142601136,0.030809431,0.080588357,-0.15404046,0.078153544,0.060924026,0.100201852,0.097015,0.240620323,0.107303424,0.069946963,0.091551786,0.006872183,0.088240796,0.10312062,0.032172604,-0.060947443
MCI,0.197898561,0.07612173,-0.082978314,0.046082984,-0.135991358,0.087184077,0.116099304,0.039177448,0.146888945,0.200800744,0.177294116,0.007477959,0.072895851,-0.070298662,0.048225217,0.069257383,0.024479261,-0.09260535
MCI,0.175629007,0.156350831,-0.070739466,0.145060815,-0.015543498,0.07788972,0.090237205,0.018005975,0.125702812,0.191988171,0.151427651,0.0014223,0.071428156,-0.065934759,0.099108266,0.005875231,-0.041184925,-0.031419113
MCI,0.186700628,0.120361154,-0.048095907,0.101482531,-0.033336965,0.013418941,0.120758764,-0.056401111,0.154122138,0.102277642,0.12771326,-0.074061676,0.003809276,-0.105955404,0.134617061,-0.01985814,-0.006342832,-0.023331348
MCI,0.07451263,0.085081057,-0.042772371,0.11399094,-0.134650583,-0.001694879,0.107707452,0.088591735,-0.018152426,0.099861073,0.137772391,0.003635488,0.016249486,-0.142497861,0.166770818,0.072176043,0.012949954,0.034357223
MCI,0.177221008,0.103266158,-0.015337839,0.035031197,-0.145564985,0.059870122,0.041053569,0.05425222,0.03975811,0.07358221,0.112182652,0.081245794,0.079766556,-0.163664459,0.078515541,0.085317042,0.022967961,-0.035822489
MCI,0.159316553,0.120547769,-0.05734915,0.088204091,-0.084450174,0.046432661,0.111291494,0.06395451,0.08095324,0.135033988,0.151761848,0.036050511,0.072859899,-0.14697926,0.115799491,0.061070357,-0.015431385,-0.06382355
MCI,0.119471817,0.184605495,-0.071205966,0.086585329,-0.039913864,-0.010775398,0.114843194,0.038207499,0.068351721,0.069664202,0.09926413,0.003327172,0.060873911,-0.119424514,0.107173863,0.015968556,0.007703195,0.005453521
MCI,0.14959984,0.123496064,-0.140741809,0.041125407,-0.060236423,-0.019766673,0.166404259,0.053672474,0.045247609,0.047783965,0.105599259,-0.047210048,0.019048275,-0.221425082,0.151522396,0.022289427,-0.002353895,-0.059403324
MCI,0.165932729,0.164192782,-0.010627164,0.08338333,-0.069840715,0.100581331,0.094260985,0.020744473,0.048066185,0.111639453,0.11172595,0.041462457,-0.025344278,-0.115326192,0.171416441,0.011710704,0.007076379,-0.006072872
MCI,0.142942935,0.125016677,-0.016773742,0.076368147,-0.102960831,0.02631611,0.070638167,0.064490006,0.166390232,0.190831245,0.135724611,0.036444319,0.052679168,-0.050390084,0.117291944,0.110452044,0.020013532,-0.067911868
MCI,0.189242477,0.155760254,-0.018944954,0.088295502,-0.015593878,0.088383176,0.161110167,0.122298492,0.022175098,0.077290336,0.130959774,0.031810496,-0.010419824,-0.032799693,0.118947705,0.023831815,0.019268428,0.018319715
MCI,0.26482707,0.105939775,-0.048832966,0.04419145,-0.119540877,0.070388794,0.118808049,0.022640847,0.065030016,0.196123361,0.10353412,0.022012021,0.063430256,-0.0770239,0.139505017,0.052089381,-0.00355937,-0.112964779
MCI,0.097228842,0.231147983,0.032783268,0.111391889,-0.055216961,0.023468182,0.102747966,0.06635032,0.0373394,0.124392024,0.134527646,0.026194686,0.065609485,-0.038904369,0.115778242,0.046729531,0.02972706,0.04585965
MCI,0.112638391,0.12585876,-0.062194047,0.08159118,-0.069732872,0.032608205,0.094653073,0.053257405,0.136060392,0.08146729,0.164571882,0.013788531,0.063389831,-0.074869657,0.140908658,0.028689558,0.030648588,0.011044634
MCI,0.133030935,0.185946412,-0.055495282,0.082436604,-0.066427504,0.023270865,0.163579247,0.068829787,0.042051501,0.08790661,0.073042109,0.021370053,0.090415292,-0.123178761,0.15152657,0.001399688,0.023900061,0.027542358
MCI,0.118045582,0.198109228,0.025131913,0.068391341,-0.074700698,0.038961362,0.070271469,0.072296458,0.147490568,0.089131701,0.111087292,0.000888924,0.079367162,-0.030594916,0.133723501,0.060074716,0.022483253,0.01633979
MCI,0.15652175,0.124507424,-0.052672633,0.091099405,-0.049080813,0.097151592,0.077696152,0.041290835,0.160133694,0.148251357,0.158302269,-0.027290635,0.03058432,-0.037523343,0.138612855,0.038447513,0.017460346,-0.008872248
MCI,0.156708665,0.036822794,-0.098338346,0.003284241,-0.094304209,0.039707513,0.106850847,0.030541733,0.038954027,0.105469742,0.213951045,-0.061058754,0.010857107,-0.249497742,0.191986195,0.081152359,-0.088627422,-0.117701979
MCI,0.159616021,0.10986114,-0.084199039,0.055601484,-0.055575752,0.050413425,0.089317086,0.055678787,0.153935931,0.103,0.190298644,-0.054468493,0.006538413,-0.067987585,0.115714812,0.063443186,0.029915729,0.011021808
MCI,0.1287598,0.204524064,-0.052677038,0.065967144,-0.039254398,0.058232473,0.104041889,0.00052418,0.060257678,0.090524543,0.142254733,-0.005881726,0.055858835,-0.091240267,0.159736733,0.046597238,-0.020827645,0.027798715
MCI,0.087500705,0.194118546,0.027463433,0.094123246,-0.040926327,0.043145154,0.10192864,0.064063305,0.046849189,0.099620438,0.088648151,0.081668335,0.048192034,-0.082795039,0.12898747,0.018289257,0.032070561,0.117093044
MCI,0.085099041,0.202890207,0.015138229,0.082162832,-0.049518224,0.030491026,0.094819279,0.083366961,0.056727461,0.100548887,0.107337783,0.06686987,0.053126747,-0.071218054,0.14086979,0.040647134,0.021671801,0.047353966
MCI,0.1488112,0.150706127,-0.104083352,0.077562578,-0.05487288,-0.023796122,0.146773601,-0.035016285,0.041204569,0.035426399,0.122829937,-0.04579037,0.023431799,-0.148972815,0.140314028,0.034627016,-0.02496679,0.021203914
MCI,0.124996564,0.032612208,-0.02535232,0.025828008,-0.140708556,0.011800837,0.148150674,0.059914352,0.018474239,0.091587708,0.256913201,-0.045955686,0.035392475,-0.229704594,0.198024429,0.069534352,-0.058280437,-0.090330001
MCI,0.182172599,0.051386741,-0.010215551,0.017885137,-0.062730493,0.064989477,0.111608161,0.03686325,0.043021016,0.08491746,0.204832356,-0.003794343,0.019658766,-0.221565232,0.145328689,0.078544705,0.008026657,-0.082698718
MCI,0.213485264,0.066952429,-0.117899899,0.05085245,-0.122695657,0.148674342,0.109503536,0.038650334,0.164517801,0.193856288,0.190619797,-0.046298139,0.018989088,-0.053229467,0.143694732,0.038404708,0.021747453,-0.118125936
MCI,0.067850651,0.145762355,0.064808258,0.060523197,-0.020591512,0.040536693,0.080229749,0.120077893,0.023207412,0.056667732,0.118547165,0.033363375,0.053756047,-0.157012113,0.111220616,0.089727831,0.050572382,0.083058924
MCI,0.122514554,0.116427728,-0.045792044,0.09562268,-0.023857709,0.109127336,0.067838125,0.105669006,0.18394401,0.10139801,0.209352067,-0.034906388,0.064597077,-0.051869203,0.159461248,0.081750644,-0.0040756,0.010817279
MCI,0.143894142,0.099290216,0.01885821,0.080969469,-0.059840685,0.04863039,0.095327249,0.049685203,0.039505285,0.073550932,0.177020079,0.020430035,0.116280522,-0.232718737,0.121417416,0.082532835,-0.028540923,-0.014723603
MCI,0.117943897,-0.028756306,-0.115225944,0.044056081,-0.108464866,0.070280592,0.215895159,0.025821764,0.029888231,0.158965584,0.255628759,-0.079239904,0.006998106,-0.193303058,0.204835756,0.000845666,0.048559165,-0.048250079
MCI,0.224010391,-0.050638642,-0.018037115,0.033610414,-0.14331002,0.049502809,0.093267788,0.09617201,0.072251134,0.162203954,0.189182336,0.029366401,0.023202651,-0.178900758,0.15458071,0.090578062,0.017734252,-0.15885528
MCI,0.228348576,0.095243041,-0.043742406,0.04003119,-0.029979993,-0.020900105,0.065133517,0.024062694,0.052026844,0.077449194,0.166819342,-0.042654998,0.032197072,-0.219144,0.115621781,-0.015080504,-0.013580313,0.002013766
MCI,0.178225504,0.107414971,-0.093973012,0.091752423,-0.071935235,0.037791151,0.138077384,0.015144777,0.128818554,0.111157327,0.116160324,-0.00833156,0.042783095,-0.139649268,0.101282259,0.018174223,0.056901962,-0.054905667
MCI,0.130048679,0.139921804,-0.039082994,0.070601719,-0.092353971,-0.003692829,0.101821034,0.047455192,0.020475806,0.049439398,0.108228038,0.025163557,0.063137388,-0.14477501,0.11664528,0.030339305,0.021307457,0.047869562
MCI,0.105269169,0.082560161,-0.00368092,0.177322432,-0.078775657,0.028136086,0.130287054,0.004895296,0.050847544,0.089218822,0.110463559,0.000997878,0.020665794,-0.117865444,0.1025926,0.025336223,0.075300429,0.022607312
MCI,0.294914997,0.004922034,-0.134170172,0.057421924,-0.109058288,0.089784734,0.113352076,0.126138465,0.055458576,0.272035449,0.097115875,0.031263668,0.032547034,-0.047996841,0.030351572,0.119463297,0.03088314,-0.084917025
MCI,0.204439676,0.061793744,-0.106154513,0.008123237,-0.147016256,0.054389707,0.078233829,0.056939938,0.103860982,0.155895397,0.203792252,-0.036799594,0.063324103,-0.08369683,0.078009982,0.064642965,0.009551055,-0.105149559
MCI,0.201664188,0.153174232,-0.029320724,0.066637861,-0.125448385,0.080765359,0.080107508,0.064253968,0.034095769,0.138386503,0.130785444,-0.008618993,0.038787709,-0.060773899,0.104363201,0.039758922,0.034861734,-0.058568893
MCI,0.143628919,0.131758236,0.052800913,0.081887444,-0.128449385,0.052807268,0.055681992,0.03272708,0.052797955,0.146115902,0.092916456,0.034798269,-0.003728138,-0.122766018,0.118929748,0.09144448,0.022850837,-0.047149081
MCI,0.092054967,0.183820802,-0.044951102,0.061102412,-0.137729367,0.009833698,0.077520915,0.097037177,0.101287603,0.100537896,0.107143754,-0.004568372,0.052802445,-0.12517026,0.125120425,0.060288617,0.027148906,-0.018618828
MCI,0.179053814,0.161343698,-0.085963325,0.039980391,-0.114910233,-0.022152869,0.071838837,0.018811611,0.049447198,0.074182999,0.131732463,-0.021220887,0.023765137,-0.126272273,0.091082414,0.036478305,-0.007059124,-0.028496366
MCI,0.293528977,-0.01537815,-0.119607299,0.037310545,-0.109557598,0.108775909,0.079378241,0.055029069,0.042794856,0.24299978,0.14030085,0.049408929,-0.014580867,-0.083470367,0.057440664,0.088510742,0.003643136,-0.049865121
MCI,0.140482989,0.172302371,-0.020913435,0.063736536,-0.077761637,0.013407324,0.071841815,0.026798902,0.052474496,0.074195144,0.094430723,0.005656546,0.049605472,-0.192194983,0.077730652,0.039864028,0.021391573,0.035495556
MCI,0.143048598,0.124819741,-0.034495848,0.065716771,-0.099993233,0.036790151,0.097956093,0.037751137,0.017595619,0.061270252,0.091084789,-0.008534858,0.037491854,-0.193273042,0.100702232,0.030327524,0.022064132,-0.011438612
MCI,0.138329792,0.16595468,-0.101593338,0.072086957,-0.081170992,0.013620928,0.11574375,0.072604878,0.033801381,0.077465111,0.105279934,-0.01163988,0.033067649,-0.172145787,0.110658453,0.012789107,0.008704979,-0.010725029
MCI,0.122711879,0.171210005,-0.03876136,0.055137902,-0.087362475,0.010688538,0.082013269,0.045284149,0.093010724,0.061402292,0.088813409,0.017672256,-0.008423464,-0.146349937,0.097573164,0.041174865,0.039372297,0.036538893
MCI,0.16677608,0.088390374,-0.118511769,0.048935087,-0.115666448,0.053458662,0.118901537,0.044916929,0.109920897,0.116717212,0.138378536,-0.001278571,0.005637056,-0.129137266,0.10989644,0.017963815,0.012296364,-0.092500663
MCI,0.087108068,0.213663389,0.084500136,0.10305968,-0.0509475,0.087529038,0.106932102,0.08781171,-0.001168559,0.048497873,0.082295396,0.051860219,0.021955547,-0.126641984,0.120085369,0.091501628,0.029489852,0.046146089
MCI,0.157848695,0.050837913,-0.163109212,0.029229479,-0.102781301,0.020403665,0.111327471,0.090584843,0.038444194,0.131054147,0.142135225,-0.023295567,0.002124183,-0.239155823,0.138970917,0.021104227,-0.057909323,-0.082631368
MCI,0.154726935,0.124562211,-0.043683433,0.052980573,-0.076053591,0.052401662,0.116714372,0.052620216,0.023215554,0.068211829,0.136874156,0.00016606,-0.008054277,-0.212892667,0.091909665,0.064171294,0.020560503,-0.022368503
SCD,0.113871892,0.213375189,0.058811466,0.066647229,-0.109917608,0.035138244,0.050243044,0.054729529,0.02515631,0.00748062,0.041640913,0.014094112,-0.011042504,-0.145600391,0.066201811,0.033058157,0.018575264,0.195198156
SCD,0.063321267,0.210376238,0.066594202,0.048676048,-0.154940378,0.036787515,0.097722524,0.029959456,0.024927008,0.036579475,0.070275746,0.046486007,0.016999309,-0.127593652,0.047698351,0.057219118,0.034159079,0.190643995
SCD,0.119302763,0.187832779,0.026422577,0.046691666,-0.148222101,0.074178664,0.088727042,0.047101735,0.036337477,0.063944634,0.096923129,0.04964325,0.000631396,-0.097951861,0.059310591,-0.001633056,0.000875544,0.140113356
SCD,0.064616031,0.211450486,0.084906155,0.067131783,-0.131855102,0.04355736,0.090634059,0.054916308,0.018831522,0.053264114,0.052089549,0.073336369,0.040499792,-0.128680242,0.030216998,0.013960141,0.029090086,0.172787633
SCD,0.119272203,0.181271789,0.024803162,0.064619387,-0.143703923,0.072995258,0.044277945,0.061320912,0.01362807,0.073390455,0.091806588,0.015506891,-0.028831714,-0.120755065,0.057868817,0.048956641,-0.015005944,0.097687833
SCD,0.085543075,0.231944551,0.072963975,0.058040988,-0.09034069,0.036663988,0.082441856,0.014348456,0.033109377,0.022137564,0.049555633,0.091877073,-0.023223311,-0.09414952,0.063956948,0.029565005,0.041105665,0.253519764
SCD,0.087145454,0.193700969,0.129453197,0.07865004,-0.15870806,0.08590323,0.07587253,0.098019134,0.010064407,0.108337208,0.090242182,0.060885759,0.01145429,-0.085021198,0.02739589,0.029636927,0.016698981,0.095643912
SCD,0.107709087,0.236839302,0.064743343,0.046856586,-0.113749911,0.041082346,0.080577798,0.0548,0.00625692,0.019365109,0.060826522,0.002136077,-0.008389662,-0.120431068,0.040477206,0.03386068,0.023555228,0.158632268
SCD,0.047202306,0.258831247,0.095830382,0.052823013,-0.078312142,0.084317925,0.114250791,0.112588232,0.009640883,0.034320136,0.052223772,0.07634738,0.004914506,-0.11723155,0.03649586,0.038618017,0.024414604,0.149356975
SCD,0.05995011,0.208577594,0.100186868,0.060030557,-0.139429414,0.077819847,0.063057129,0.103119136,0.011528997,0.029970004,0.024250226,0.061984156,-0.006897206,-0.108112055,0.081205978,0.042886114,0.044228247,0.153691328
SCD,0.092695456,0.200096399,0.047992953,0.054680406,-0.135598127,0.038342702,0.043845127,0.018049866,0.03024697,0.00803145,0.02513499,0.040947356,-0.007415831,-0.134143322,0.085815213,0.02198798,0.02144648,0.201884658
SCD,0.127075301,0.208906608,0.02917258,0.054743562,-0.113614178,0.030184693,0.049580884,0.044494832,0.023144262,0.0200836,0.088383135,0.001125482,-0.029384957,-0.143941508,0.066182901,0.0000893,-0.006153206,0.140244627
SCD,0.08968119,0.213986077,0.039514213,0.074826075,-0.12320765,0.061088347,0.055640294,0.074827565,0.017607972,0.024757313,0.060254133,0.045370158,0.012593135,-0.123257977,0.068351587,0.030787745,0.038073393,0.164443444
SCD,0.035994343,0.223382382,0.032661344,0.038539875,-0.106643057,0.109558118,0.106981119,0.1006876,0.011730662,0.063576614,0.085979663,0.115405839,0.021923093,-0.158314055,0.020898662,0.012910319,0.019964791,0.136872711
SCD,0.115949349,0.212758089,0.050771355,0.054856868,-0.122888024,0.065113409,0.09146756,0.051299767,0.013973859,0.016706283,0.070327441,0.031940837,0.000359129,-0.115672863,0.059681328,0.014759418,0.005151922,0.127628611
SCD,0.104241242,0.235561464,0.046593553,0.055270469,-0.107587333,0.041906688,0.057476059,0.030457504,0.017608177,0.009063175,0.062204228,0.038022021,-0.004879497,-0.109560307,0.082719944,0.023254534,0.011550053,0.201950758
SCD,0.096398583,0.210878032,0.053056582,0.061703474,-0.109245676,0.03547027,0.059955992,0.073038627,0.012475631,0.007708328,0.034480549,0.000183714,-0.002829482,-0.120216291,0.059428697,0.038961192,0.015210427,0.179533545
SCD,0.062857644,0.23870227,0.092034857,0.066623342,-0.097835903,0.057565529,0.100473444,0.098084993,0.013377043,0.044644951,0.052971587,0.061979239,0.004932746,-0.14497903,0.026508105,0.041872329,0.033455812,0.151919269
